0.0540	299.1	0.0005	0.1
0.0520  290.3   0.0005	0.1
0.0520  280.5   0.0005	0.1
0.0510  270.5   0.0005	0.1
0.0510  260.5   0.0005	0.1
0.0500  250.4   0.0005	0.1
0.0500  240.4   0.0005	0.1
0.0490  230.4   0.0005	0.1
0.0485  220.0   0.0005	0.1
0.0480  210.1   0.0005	0.1
0.0465  200.5   0.0005	0.1
0.045   190.4   0.0005	0.1
0.044   180.3   0.0005	0.1
0.043   170.0   0.0005	0.1
0.0425  160.5   0.0005	0.1
0.038   150.4   0.0005	0.1
