-nan 175.9
-nan 175.9
-nan 176.2
-nan 176.3
-nan 176.5
-nan 176.5
-nan 176.6
-nan 176.5
-nan 175.9
-nan 176.1
-nan 176.4
-nan 176.5
-nan 176.6
-nan 177.3
-nan 177.3
-nan 176.6
-nan 176.8
-nan 177.1
-nan 180.2
-nan 181.7
-nan 180.7
-nan 180.9
-nan 181.7
-nan 185.9
-nan 195.9
-nan 224.8
-nan 140.6
-nan 56.4
-nan 17.2
-nan -1.9
-nan -12.1
-nan -17.6
-nan -20.5
-nan -22.3
-nan -23.3
-nan -23.9
-nan -24.4
-nan -24.6
-nan -24.9
-nan -25.1
-nan -25.1
-nan -25.4
-nan -25.5
-nan -25.5
-nan -25.6
-nan -25.7
-nan -25.8
-nan -25.8
-nan -26
-nan -25.9
-nan -26
-nan -26.1
-nan -26.1
-nan -26.3
-nan -26.2
-nan -26.3
-nan -26.3
-nan -26.3
-nan -26.4
-nan -26.4
-nan -26.5
-nan -26.4
-nan -26.5
-nan -26.6
-nan -26.6
-nan -26.6
-nan -26.6
-nan -26.7
-nan -26.6
-nan -26.7
-nan -26.7
-nan -26.7
-nan -26.7
-nan -26.7
-nan -26.8
-nan -26.8
-nan -26.8
-nan -26.9
-nan -26.8
-nan -26.8
-nan -26.8
-nan -26.9
-nan -26.9
-nan -26.9
-nan -26.8
-nan -26.9
-nan -27
-nan -26.9
-nan -26.9
-nan -26.9
-nan -26.9
-nan -27
-nan -26.9
-nan -26.9
-nan -26.9
-nan -27
-nan -26.9
-nan -26.9
-nan -27
-nan -27
-nan -27
-nan -26.9
-nan -27
-nan -26.9
-nan -27
-nan -26.9
-nan -27
-nan -27
-nan -27
-nan -27
-nan -26.9
-nan -27
-nan -27
-nan -27
-nan -27.1
-nan -27.1
-nan -27
-nan -27
-nan -27
-nan -27
-nan -27.1
-nan -27
-nan -27
-nan -27
-nan -27
-nan -27
-nan -27.1
-nan -27
-nan -27
-nan -27.1
-nan -27.1
-nan -27.1
-nan -27
-nan -27
-nan -27
-nan -27
-nan -27
-nan -27
-nan -27
-nan -26.9
-nan -27
-nan -27
-nan -27
-nan -27
-nan -27
-nan -27
-nan -27
-nan -27
-nan -27
-nan -26.9
-nan -26.9
-nan -27
-nan -26.9
-nan -26.9
-nan -26.9
-nan -27
-nan -27
-nan -26.9
-nan -26.8
-nan -26.9
-nan -26.8
-nan -26.9
-nan -26.8
-nan -26.8
-nan -26.9
-nan -26.9
-nan -26.8
-nan -26.8
-nan -26.8
-nan -26.7
-nan -26.7
-nan -26.7
-nan -26.7
-nan -26.7
-nan -26.6
-nan -26.6
-nan -26.6
-nan -26.6
-nan -26.5
-nan -26.1
-nan -23.5
-nan -18.1
-nan -10.5
-nan -1.4
-nan 9.7
-nan 23.8
-nan 38.3
-nan 53
-nan 68.9
-nan 84.8
-nan 99.8
-nan 112.1
-nan 121.3
-nan 129.1
-nan 132.1
-nan 128.8
-nan 120.2
-nan 107.6
-nan 93
-nan 77.6
-nan 62.9
-nan 50
-nan 39.3
-nan 30.1
-nan 21.9
-nan 14.8
-nan 8.7
-nan 3.3
-nan -1.5
-nan -5.6
-nan -9.1
-nan -11.7
17016.7 -13.6
3673.35 -15.4
2696.21 -17.1
2122.61 -18.9
1787.11 -21.1
1587.09 -23.1
1392.86 -24.4
1242.97 -25.2
1133.39 -25.7
1056.83 -25.9
994.184 -26.1
950.348 -26.2
904.349 -26.3
868.998 -26.4
829.812 -26.4
799.037 -26.4
770.039 -26.5
745.47 -26.6
720.722 -26.5
698.393 -26.5
678.116 -26.5
656.82 -26.6
637.522 -26.6
617.652 -26.6
597.603 -26.7
578.91 -26.7
563.116 -26.6
550.202 -26.7
537.739 -26.7
527.963 -26.7
515.39 -26.7
506.496 -26.8
495.528 -26.7
484.318 -26.8
473.936 -26.7
463.999 -26.8
455.843 -26.8
448.688 -26.8
441.918 -26.8
436.199 -26.9
430.297 -26.9
426.377 -26.9
425.95 -26.9
425.95 -27
425.95 -26.9
425.95 -27
425.95 -26.9
425.95 -27
425.95 -27
425.95 -27.1
425.95 -27
425.95 -27
425.95 -27
425.95 -27
425.95 -27
425.95 -27
425.95 -27.1
425.95 -27.1
425.95 -27
425.95 -27.1
426.377 -27.1
426.377 -27.1
426.377 -27.2
426.377 -27.1
