0.0530	298.3	0.005	0.1
0.0520	290.3	0.005	0.1
0.0520	280.4	0.005	0.1
0.0515	270.3	0.005	0.1
0.0515	260.4	0.005	0.1
0.0505	250.0	0.005	0.1
0.0500	240.5	0.005	0.1
0.0495	230.0	0.005	0.1
0.0490	220.0	0.005	0.1
0.0490	210.0	0.005	0.1
0.0475	200.4	0.005	0.1
0.0465	190.0	0.005	0.1
0.0460	180.3	0.005	0.1
0.0450	169.9	0.005	0.1
0.0445	160.3	0.005	0.1
0.0395	150.3	0.005	0.1
