0.054	299.8	0.05	0.1
0.052	290.3	0.05	0.1
0.052	280.7	0.05	0.1
0.051	270.7	0.05	0.1
0.050	260.5	0.05	0.1
0.050	250.7	0.05	0.1
0.050	240.2	0.05	0.1
0.049	230.7	0.05	0.1
0.048	220.0	0.05	0.1
0.047	210.1	0.05	0.1
0.046	200.5	0.05	0.1
0.044	190.7	0.05	0.1
0.042	180.2	0.05	0.1
0.041	170.1	0.05	0.1
0.040	160.7	0.05	0.1
0.038	150.4	0.05	0.1
