3.00	-9.5
3.00	-9.5
3.00	-9.4
3.00	-9.5
3.00	-9.4
3.00	-9.4
3.00	-9.3
3.00	-9.4
3.00	-9.3
3.00	-9.3
3.00	-9.3
3.00	-9.3
3.00	-9.3
3.00	-9.2
3.00	-9.1
3.00	-9.2
3.00	-9.1
3.00	-9.0
3.00	-8.9
3.00	-8.8
3.00	-8.3
3.02	-6.4
3.02	1.8
3.10	15.0
3.39	2.1
3.78	-10.5
4.21	-16.2
4.62	-19.0
4.80	-20.5
5.09	-21.2
5.62	-21.7
6.30	-22.0
7.02	-22.2
7.63	-22.3
8.26	-22.3
8.99	-22.4
9.76	-22.5
10.63	-22.6
11.41	-22.6
12.11	-22.7
12.64	-22.7
13.17	-22.9
13.90	-22.9
14.68	-22.8
15.34	-22.9
15.97	-22.9
16.57	-22.9
17.23	-22.9
17.90	-23.0
18.61	-23.0
19.31	-23.0
20.04	-23.0
20.78	-23.1
21.51	-23.2
22.36	-23.0
23.33	-23.0
24.28	-23.1
25.24	-23.1
26.02	-23.1
26.68	-23.1
27.30	-23.1
27.93	-23.2
28.56	-23.1
29.19	-23.2
29.82	-23.2
30.41	-23.2
30.98	-23.2
31.55	-23.3
32.03	-23.2
32.41	-23.3
32.76	-23.3
33.17	-23.4
33.51	-23.3
33.84	-23.3
34.31	-23.3
34.82	-23.4
35.30	-23.4
35.76	-23.4
36.12	-23.3
36.49	-23.4
36.85	-23.4
37.17	-23.4
37.51	-23.4
37.77	-23.4
38.06	-23.3
38.33	-23.5
38.64	-23.5
38.91	-23.4
39.20	-23.4
39.45	-23.5
39.66	-23.5
39.83	-23.6
40.02	-23.5
40.22	-23.5
40.44	-23.5
40.66	-23.6
40.94	-23.5
41.19	-23.5
41.43	-23.5
41.67	-23.5
41.91	-23.5
42.16	-23.5
42.40	-23.5
42.64	-23.6
42.86	-23.7
43.17	-23.5
43.47	-23.6
43.78	-23.6
44.07	-23.6
44.38	-23.7
44.68	-23.6
44.94	-23.6
45.16	-23.7
45.36	-23.6
45.53	-23.7
45.72	-23.7
45.96	-23.6
46.20	-23.7
46.40	-23.6
46.64	-23.7
46.88	-23.7
47.10	-23.6
47.27	-23.7
47.47	-23.7
47.68	-23.7
47.85	-23.8
48.02	-23.7
48.19	-23.8
48.34	-23.7
48.48	-23.7
48.58	-23.8
48.68	-23.8
48.79	-23.8
48.90	-23.8
49.06	-23.8
49.18	-23.8
49.30	-23.8
49.45	-23.9
49.60	-23.9
49.76	-23.8
49.93	-23.8
50.10	-23.8
50.25	-23.8
50.44	-23.9
50.61	-23.8
50.78	-23.8
50.95	-23.9
51.08	-23.9
51.22	-23.9
51.37	-23.9
51.51	-23.9
51.65	-23.9
51.78	-23.8
51.92	-23.9
52.09	-23.9
52.26	-23.9
52.43	-23.9
52.60	-23.9
52.72	-23.9
52.84	-23.9
52.94	-23.9
53.06	-23.8
53.18	-24.0
53.28	-24.0
53.40	-24.0
53.52	-24.0
53.62	-23.9
53.74	-23.9
53.88	-23.8
54.00	-23.9
54.13	-24.0
54.25	-24.0
54.40	-23.9
54.56	-23.8
54.71	-23.6
54.85	-23.8
54.97	-23.2
55.09	-22.3
55.22	-21.1
55.34	-19.9
55.48	-18.6
55.61	-17.1
55.77	-15.4
55.92	-13.4
56.01	-10.9
56.12	-7.7
56.23	-4.8
56.33	-2.2
56.43	0.1
56.53	2.5
56.64	4.4
56.75	6.1
56.91	7.4
57.06	7.8
57.23	7.5
57.42	6.3
57.59	4.0
57.71	0.9
57.83	-2.0
57.96	-5.1
58.07	-7.9
58.18	-10.4
58.30	-12.5
58.41	-14.5
58.53	-15.9
58.63	-17.2
58.71	-18.4
58.76	-19.2
58.81	-19.9
58.88	-20.5
58.93	-21.1
58.99	-21.6
59.09	-22.0
59.19	-22.4
59.31	-22.6
59.43	-22.8
59.58	-23.2
59.70	-23.2
59.79	-23.5
59.82	-23.6
59.90	-23.7
59.96	-23.7
60.01	-23.8
60.04	-23.9
60.09	-23.9
60.18	-24.0
60.28	-24.0
60.42	-24.1
60.55	-24.2
60.64	-24.2
60.72	-24.2
60.81	-24.2
60.91	-24.2
61.03	-24.3
61.06	-24.3
61.06	-24.3
61.10	-24.3
61.20	-24.3
61.33	-24.3
61.49	-24.3
61.66	-24.3
61.79	-24.4
61.93	-24.4
62.02	-24.4
62.12	-24.4
62.24	-24.4
62.34	-24.4
62.48	-24.4
62.61	-24.5
62.77	-24.4
62.94	-24.4
63.12	-24.4
63.21	-24.4
63.36	-24.4
63.51	-24.4
63.67	-24.4
63.80	-24.4
63.96	-24.4
64.06	-24.4
64.16	-24.4
64.26	-24.5
64.40	-24.3
64.59	-24.4
64.74	-24.5
64.89	-24.5
64.93	-24.5
65.03	-24.4
65.17	-24.3
65.35	-24.3
65.52	-24.3
65.74	-24.4
65.98	-24.4
66.17	-24.5
66.34	-24.3
66.51	-24.5
66.65	-24.4
66.78	-24.4
66.92	-24.4
67.09	-24.4
67.26	-24.4
67.45	-24.4
67.60	-24.4
67.75	-24.3
67.86	-24.5
