3.00	22.0
3.00	22.2
3.00	22.5
3.00	22.4
3.00	22.4
3.00	22.4
3.00	22.3
3.00	22.2
3.00	22.0
3.00	21.7
3.00	21.5
3.00	21.4
3.00	21.8
3.00	22.2
3.00	22.6
3.00	22.7
3.00	23.2
3.00	23.8
3.00	24.5
3.00	25.5
3.00	26.6
3.00	31.9
3.02	46.6
3.05	23.2
3.39	0.5
3.87	-9.8
4.28	-15.0
4.72	-17.6
5.33	-19.1
5.96	-19.9
6.52	-20.4
7.15	-20.7
7.80	-21.0
8.57	-21.1
9.33	-21.2
10.17	-21.2
11.10	-21.3
11.97	-21.3
12.79	-21.4
13.64	-21.5
14.49	-21.5
15.41	-21.5
16.32	-21.5
17.25	-21.6
18.15	-21.7
19.01	-21.7
19.86	-21.7
20.73	-21.7
21.63	-21.8
22.58	-21.7
23.48	-21.8
24.35	-21.9
25.15	-21.9
25.88	-22.0
26.65	-21.9
27.35	-21.9
28.00	-21.9
28.64	-22.0
29.31	-22.0
29.99	-21.9
30.69	-21.9
31.37	-22.0
32.07	-22.0
32.75	-22.0
33.41	-22.0
33.96	-22.0
34.52	-22.1
35.10	-22.1
35.66	-22.1
36.15	-22.2
36.68	-22.2
37.29	-22.2
37.92	-22.2
38.47	-22.2
38.94	-22.2
39.39	-22.1
39.78	-22.2
40.15	-22.1
40.58	-22.3
40.99	-22.3
41.29	-22.2
41.55	-22.2
41.75	-22.2
41.97	-22.3
42.20	-22.3
42.42	-22.3
42.64	-22.3
42.89	-22.2
43.15	-22.2
43.42	-22.2
43.68	-22.3
43.86	-22.2
44.02	-22.2
44.19	-22.3
44.36	-22.2
44.51	-22.2
44.72	-22.3
44.87	-22.3
45.04	-22.4
45.24	-22.4
45.38	-22.3
45.50	-22.3
45.67	-22.3
45.84	-22.3
45.96	-22.3
46.10	-22.3
46.25	-22.4
46.38	-22.3
46.49	-22.4
46.62	-22.4
46.69	-22.4
46.78	-22.4
46.90	-22.4
46.96	-22.4
47.07	-22.4
47.15	-22.4
47.24	-22.5
47.32	-22.5
47.39	-22.4
47.44	-22.5
47.51	-22.5
47.56	-22.4
47.61	-22.4
47.66	-22.5
47.76	-22.4
47.88	-22.4
48.04	-22.5
48.21	-22.5
48.34	-22.5
48.48	-22.5
48.53	-22.5
48.62	-22.5
48.73	-22.4
48.85	-22.5
48.96	-22.5
49.06	-22.5
49.18	-22.6
49.23	-22.6
49.25	-22.7
49.25	-22.6
49.26	-22.5
49.33	-22.6
49.40	-22.6
49.52	-22.6
49.64	-22.5
49.76	-22.6
49.86	-22.6
49.99	-22.6
50.11	-22.7
50.23	-22.7
50.35	-22.7
50.47	-22.7
50.59	-22.8
50.71	-22.8
50.85	-22.8
51.00	-22.6
51.15	-22.6
51.31	-22.6
51.46	-22.6
51.60	-22.7
51.75	-22.6
51.90	-22.6
52.05	-22.6
52.17	-22.6
52.33	-22.7
52.46	-22.7
52.60	-22.6
52.72	-22.6
52.84	-22.6
52.94	-22.7
53.06	-22.7
53.14	-22.6
53.26	-22.6
53.40	-22.7
53.54	-22.6
53.69	-22.6
53.83	-22.7
53.94	-22.7
54.03	-22.7
54.12	-22.6
54.22	-22.6
54.34	-22.6
54.47	-22.5
54.59	-22.3
54.75	-21.5
54.90	-20.1
55.02	-18.3
55.15	-16.3
55.27	-14.2
55.39	-11.9
55.53	-9.7
55.65	-7.3
55.80	-4.2
55.95	-0.2
56.12	4.3
56.31	9.2
56.50	14.7
56.67	20.0
56.79	24.1
56.91	26.1
57.04	26.9
57.16	26.7
57.30	25.5
57.44	23.0
57.57	19.7
57.71	15.6
57.83	11.4
57.96	7.0
58.08	3.0
58.24	-0.8
58.36	-4.2
58.47	-7.0
58.58	-9.4
58.64	-11.3
58.70	-13.1
58.73	-14.5
58.78	-15.7
58.87	-16.8
58.97	-17.8
59.10	-18.6
59.26	-19.2
59.44	-19.9
59.58	-20.5
59.72	-20.9
59.85	-21.3
59.96	-21.5
60.11	-21.6
60.23	-21.9
60.35	-22.0
60.43	-22.2
60.52	-22.3
60.62	-22.4
60.72	-22.6
60.77	-22.6
60.84	-22.6
60.91	-22.7
61.01	-22.8
61.13	-22.8
61.23	-22.8
61.32	-22.7
61.40	-22.8
61.44	-22.8
61.47	-22.8
61.56	-22.8
61.64	-22.8
61.69	-22.8
61.76	-22.8
61.83	-22.8
61.90	-23.0
62.00	-22.9
62.12	-22.9
62.27	-22.9
62.42	-23.0
62.58	-23.0
62.75	-23.0
62.87	-23.0
63.02	-23.1
63.17	-23.1
63.31	-23.1
63.46	-23.1
63.58	-23.1
63.72	-23.2
63.84	-23.2
63.96	-23.1
64.09	-23.3
64.21	-23.2
64.37	-23.2
64.52	-23.3
64.66	-23.3
64.77	-23.3
64.94	-23.2
65.08	-23.3
65.29	-23.4
65.47	-23.4
65.64	-23.4
65.78	-23.4
65.92	-23.4
66.03	-23.4
66.15	-23.5
66.26	-23.5
