3.00	-19.7
3.00	-19.7
3.00	-19.7
3.00	-19.6
3.00	-19.6
3.00	-19.7
3.00	-19.6
3.00	-19.7
3.00	-19.6
3.00	-19.6
3.00	-19.6
3.00	-19.6
3.00	-19.5
3.00	-19.6
3.00	-19.5
3.00	-19.5
3.00	-19.6
3.00	-19.6
3.00	-19.6
3.00	-19.6
3.00	-19.6
3.00	-19.6
3.00	-19.5
3.00	-19.4
3.00	-19.5
3.02	-19.4
3.09	-19.0
3.31	-15.3
3.70	-16.2
4.19	-18.9
4.75	-20.1
5.32	-20.7
6.03	-21.0
7.02	-21.3
8.01	-21.4
9.06	-21.5
10.13	-21.6
11.22	-21.7
12.28	-21.8
13.40	-21.9
14.58	-21.9
15.72	-21.9
16.86	-21.9
17.95	-22.0
18.92	-22.0
19.87	-22.1
20.90	-22.1
21.95	-22.1
22.90	-22.2
23.89	-22.1
24.93	-22.2
25.90	-22.1
26.94	-22.2
28.00	-22.1
28.98	-22.2
29.95	-22.2
30.86	-22.3
31.74	-22.3
32.56	-22.3
33.38	-22.3
34.06	-22.4
34.79	-22.3
35.54	-22.3
36.22	-22.3
36.88	-22.3
37.58	-22.4
38.14	-22.3
38.71	-22.3
39.20	-22.4
39.66	-22.4
40.26	-22.2
40.77	-22.4
41.14	-22.3
41.46	-22.4
41.77	-22.5
42.09	-22.4
42.42	-22.4
42.78	-22.4
43.17	-22.4
43.59	-22.4
44.04	-22.4
44.43	-22.5
44.73	-22.4
45.04	-22.4
45.36	-22.4
45.64	-22.4
45.94	-22.4
46.18	-22.4
46.47	-22.4
46.78	-22.4
47.07	-22.4
47.36	-22.4
47.68	-22.3
47.93	-22.3
48.21	-22.4
48.46	-22.3
48.72	-22.3
48.96	-22.3
49.23	-22.3
49.50	-22.3
49.77	-22.4
49.98	-22.4
50.22	-22.3
50.42	-22.4
50.57	-22.4
50.74	-22.4
50.91	-22.3
51.12	-22.4
51.27	-22.4
51.42	-22.4
51.61	-22.3
51.78	-22.3
51.97	-22.3
52.14	-22.3
52.33	-22.3
52.53	-22.3
52.70	-22.3
52.89	-22.3
53.04	-22.3
53.16	-22.3
53.28	-22.2
53.40	-22.3
53.50	-22.3
53.62	-22.3
53.77	-22.3
53.88	-22.3
53.98	-22.3
54.05	-22.2
54.15	-22.2
54.25	-22.3
54.34	-22.3
54.42	-22.3
54.49	-22.3
54.59	-22.3
54.69	-22.2
54.78	-22.3
54.85	-22.4
54.93	-22.3
55.02	-22.3
55.09	-22.3
55.20	-22.3
55.31	-22.3
55.46	-22.3
55.58	-22.3
55.72	-22.3
55.84	-22.2
55.99	-22.1
56.11	-21.9
56.24	-21.4
56.35	-21.0
56.43	-20.6
56.52	-20.1
56.58	-19.8
56.69	-19.4
56.77	-19.1
56.86	-18.6
56.98	-18.2
57.08	-17.7
57.21	-17.1
57.33	-16.5
57.47	-15.9
57.59	-15.3
57.69	-14.8
57.79	-14.4
57.93	-14.1
58.03	-14.1
58.15	-14.2
58.30	-14.8
58.47	-15.4
58.61	-16.2
58.75	-17.1
58.87	-18.0
59.00	-18.7
59.16	-19.4
59.29	-20.1
59.44	-20.5
59.58	-21.0
59.72	-21.3
59.85	-21.5
59.96	-21.8
60.02	-21.9
60.11	-22.0
60.19	-22.1
60.31	-22.2
60.52	-22.3
60.72	-22.3
60.94	-22.4
61.10	-22.4
61.25	-22.3
61.37	-22.4
61.45	-22.3
61.57	-22.2
61.73	-22.4
61.88	-22.5
62.02	-22.4
62.15	-22.4
62.27	-22.5
62.37	-22.5
62.48	-22.5
62.58	-22.5
62.68	-22.5
62.80	-22.5
62.90	-22.5
63.00	-22.6
63.11	-22.6
63.19	-22.5
63.28	-22.6
63.40	-22.6
63.50	-22.6
63.63	-22.6
63.75	-22.6
63.87	-22.6
63.97	-22.6
64.08	-22.6
64.20	-22.7
64.30	-22.7
64.40	-22.7
64.54	-22.7
