-nan -21.9
-nan -21.9
-nan -21.9
-nan -21.9
-nan -21.9
-nan -21.9
-nan -21.9
-nan -21.9
-nan -21.8
-nan -21.8
-nan -21.8
-nan -21.9
-nan -21.7
-nan -21.8
-nan -21.8
-nan -21.8
-nan -21.8
-nan -21.7
-nan -21.7
-nan -21.7
-nan -21.7
-nan -21.6
-nan -21.7
-nan -21.8
-nan -21.7
-nan -21.7
-nan -21.6
-nan -21.6
-nan -21.5
-nan -21.7
-nan -21.8
-nan -21.9
-nan -22.1
-nan -22.1
-nan -22.2
-nan -22.3
-nan -22.3
-nan -22.4
-nan -22.4
-nan -22.6
-nan -22.6
-nan -22.5
-nan -22.6
-nan -22.7
-nan -22.7
-nan -22.7
-nan -22.8
-nan -22.7
-nan -22.8
-nan -22.8
-nan -22.8
-nan -22.8
-nan -22.8
-nan -22.8
-nan -22.8
-nan -22.9
-nan -22.8
-nan -22.9
-nan -22.9
-nan -22.9
-nan -22.9
-nan -22.9
-nan -23
-nan -23
-nan -22.9
-nan -22.9
-nan -23
-nan -23
-nan -23
-nan -23
-nan -23
-nan -23
-nan -23.1
-nan -23.1
-nan -23.1
-nan -23
-nan -23.1
-nan -23.1
-nan -23.1
-nan -23
-nan -23
-nan -23.1
-nan -23.1
-nan -23.1
-nan -23.1
-nan -23.1
-nan -23.1
-nan -23.1
-nan -23.2
-nan -23.1
-nan -23.2
-nan -23.2
-nan -23.2
-nan -23.2
-nan -23.2
-nan -23.2
-nan -23.2
-nan -23.3
-nan -23.2
-nan -23.4
-nan -23.3
-nan -23.3
-nan -23.4
-nan -23.3
-nan -23.3
-nan -23.3
-nan -23.4
-nan -23.4
-nan -23.4
-nan -23.4
-nan -23.3
-nan -23.5
-nan -23.4
-nan -23.5
-nan -23.4
-nan -23.5
-nan -23.4
-nan -23.5
-nan -23.5
-nan -23.4
-nan -23.5
-nan -23.4
-nan -23.4
-nan -23.5
-nan -23.5
-nan -23.4
-nan -23.5
-nan -23.4
-nan -23.4
-nan -23.5
-nan -23.5
-nan -23.5
-nan -23.5
-nan -23.5
-nan -23.4
-nan -23.5
-nan -23.5
-nan -23.5
-nan -23.5
-nan -23.5
-nan -23.5
-nan -23.5
-nan -23.5
-nan -23.5
-nan -23.5
-nan -23.5
-nan -23.5
-nan -23.4
-nan -23.5
-nan -23.5
-nan -23.5
-nan -23.5
-nan -23.5
-nan -23.5
-nan -23.5
-nan -23.4
-nan -23.5
-nan -23.5
-nan -23.6
-nan -23.4
-nan -23.4
-nan -23.5
-nan -23.4
-nan -23.5
-nan -23.5
-nan -23.5
-nan -23.4
-nan -23.5
-nan -23.5
-nan -23.4
-nan -23.4
-nan -23.5
-nan -23.5
-nan -23.4
-nan -23.3
-nan -23.3
-nan -23.2
-nan -23
-nan -22.9
-nan -22.9
-nan -22.7
-nan -22.6
-nan -22.5
-nan -22.4
-nan -22.4
-nan -22.3
-nan -22.3
-nan -22.3
-nan -22.5
-nan -22.6
-nan -22.7
-nan -22.8
-nan -22.9
-nan -23
-nan -23
-nan -23.2
3673.35 -23.3
2193.15 -23.3
1661.88 -23.4
1402.35 -23.4
1292.32 -23.4
1229.89 -23.4
1170.26 -23.4
1099.87 -23.4
1044.89 -23.4
1000.97 -23.5
968.395 -23.5
936.076 -23.4
896.923 -23.5
862.428 -23.4
820.38 -23.4
793.967 -23.4
771.565 -23.5
756.721 -23.5
745.47 -23.6
730.823 -23.5
715.834 -23.5
704.056 -23.4
692.871 -23.5
683.27 -23.5
675.082 -23.6
672.09 -23.5
668.167 -23.6
665.271 -23.6
661.473 -23.6
652.27 -23.6
643.464 -23.6
633.383 -23.4
623.793 -23.6
621.467 -23.5
613.173 -23.5
607.36 -23.6
