3.00	96.2
3.00	96.3
3.00	96.2
3.00	96.2
3.00	96.1
3.00	96.2
3.00	96.1
3.00	96.1
3.00	96.2
3.00	96.1
3.00	96.2
3.00	96.2
3.00	95.9
3.00	95.8
3.00	96.6
3.00	96.6
3.00	96.4
3.00	96.7
3.00	96.7
3.00	96.7
3.00	96.4
3.00	96.4
3.00	95.7
3.00	97.9
3.00	100.1
3.00	99.7
3.00	99.8
3.02	101.9
3.02	98.6
3.02	49.7
3.10	9.5
3.65	-8.8
4.55	-17.9
5.45	-22.7
6.29	-25.4
7.12	-26.9
7.99	-27.7
8.91	-28.3
9.93	-28.6
11.12	-28.8
12.25	-29.0
13.32	-29.1
14.39	-29.2
15.36	-29.3
16.35	-29.4
17.35	-29.4
18.27	-29.4
19.19	-29.5
20.15	-29.5
21.01	-29.6
21.95	-29.7
22.92	-29.6
23.77	-29.6
24.44	-29.7
25.08	-29.7
25.77	-29.8
26.46	-29.8
27.28	-29.7
28.11	-29.8
28.92	-29.8
29.70	-29.8
30.45	-29.8
31.01	-29.9
31.54	-29.9
32.07	-29.9
32.54	-29.8
32.90	-29.9
33.26	-30.0
33.58	-29.9
33.99	-29.9
34.33	-29.9
34.59	-29.9
34.77	-29.9
34.89	-29.9
35.11	-30.0
35.50	-30.0
35.88	-29.9
36.19	-29.9
36.51	-29.9
36.80	-29.9
37.00	-29.9
37.26	-29.9
37.51	-29.9
37.80	-29.9
38.08	-30.0
38.35	-29.9
38.57	-29.9
38.81	-29.8
39.08	-29.9
39.30	-29.8
39.56	-29.8
39.81	-29.8
40.02	-29.8
40.26	-29.8
40.53	-29.8
40.77	-29.8
40.99	-29.7
41.19	-29.8
41.34	-29.8
41.53	-29.8
41.72	-29.8
41.94	-29.8
42.18	-29.8
42.40	-29.8
42.59	-29.7
42.76	-29.8
42.88	-29.7
42.98	-29.7
43.15	-29.7
43.34	-29.6
43.51	-29.6
43.66	-29.6
43.80	-29.7
43.88	-29.7
44.00	-29.6
44.10	-29.6
44.19	-29.7
44.27	-29.6
44.41	-29.6
44.56	-29.6
44.72	-29.6
44.89	-29.6
45.02	-29.6
45.21	-29.6
45.36	-29.6
45.48	-29.6
45.58	-29.6
45.69	-29.6
45.79	-29.5
45.91	-29.5
46.01	-29.5
46.13	-29.6
46.23	-29.5
46.33	-29.5
46.44	-29.4
46.52	-29.5
46.59	-29.4
46.64	-29.5
46.66	-29.4
46.71	-29.4
46.78	-29.5
46.84	-29.4
46.90	-29.4
46.96	-29.4
47.01	-29.5
47.07	-29.4
47.08	-29.3
47.15	-29.3
47.25	-29.4
47.32	-29.3
47.49	-29.4
47.70	-29.4
47.87	-29.3
48.05	-29.3
48.22	-29.3
48.41	-29.3
48.58	-29.3
48.75	-29.2
48.92	-29.2
49.09	-29.2
49.25	-29.3
49.40	-29.2
49.53	-29.2
49.60	-29.2
49.74	-29.1
49.89	-29.2
50.06	-29.2
50.20	-29.2
50.34	-29.2
50.49	-29.2
50.62	-29.2
50.76	-29.1
50.91	-29.1
51.05	-29.1
51.20	-29.1
51.36	-29.0
51.49	-29.2
51.65	-29.1
51.77	-29.0
51.88	-29.0
52.00	-29.0
52.11	-29.1
52.23	-29.0
52.38	-28.9
52.50	-28.9
52.65	-29.0
52.84	-28.9
52.99	-28.1
53.18	-26.4
53.35	-23.9
53.52	-21.1
53.69	-17.6
53.88	-14.0
54.06	-9.5
54.25	-3.4
54.40	3.3
54.54	10.2
54.64	16.4
54.75	22.2
54.85	26.9
55.00	31.3
55.15	35.4
55.29	38.0
55.43	39.4
55.53	39.5
55.65	38.2
55.77	35.4
55.92	30.9
56.06	25.1
56.23	18.3
56.40	11.4
56.57	4.7
56.74	-1.3
56.87	-6.2
57.01	-10.2
57.13	-13.4
57.25	-16.1
57.37	-18.2
57.50	-20.0
57.67	-21.6
57.86	-23.0
58.01	-24.1
58.20	-25.1
58.37	-25.9
58.53	-26.6
58.63	-27.0
58.75	-27.4
58.83	-27.6
58.95	-28.0
59.07	-28.3
59.19	-28.7
59.31	-28.9
59.41	-28.9
59.53	-28.9
59.62	-29.0
59.68	-29.0
59.75	-29.0
59.85	-29.0
59.96	-29.1
60.13	-29.1
60.26	-29.0
60.42	-29.1
60.57	-29.1
60.74	-29.0
60.91	-29.1
61.03	-29.1
61.18	-29.2
61.27	-29.1
61.37	-29.1
61.47	-29.1
61.56	-29.2
61.57	-29.1
61.61	-29.2
61.64	-29.1
61.73	-29.1
61.81	-29.1
61.90	-29.1
61.98	-29.2
62.10	-29.2
62.20	-29.2
62.24	-29.1
62.25	-29.1
62.27	-29.1
62.34	-29.1
62.39	-29.2
62.46	-29.2
62.59	-29.2
62.75	-29.2
62.88	-29.2
63.05	-29.2
63.19	-29.2
63.33	-29.2
63.43	-29.2
63.50	-29.2
63.62	-29.2
63.77	-29.3
63.94	-29.3
64.09	-29.2
64.25	-29.3
64.40	-29.2
64.55	-29.3
64.69	-29.3
64.84	-29.2
65.00	-29.2
65.15	-29.2
65.29	-29.2
65.42	-29.2
65.54	-29.3
65.68	-29.3
65.78	-29.2
65.88	-29.3
66.00	-29.3
66.14	-29.2
66.29	-29.4
66.32	-29.4
66.32	-29.3
66.32	-29.3
66.32	-29.3
66.32	-29.3
66.32	-29.3
66.32	-29.3
66.32	-29.2
66.32	-29.3
66.32	-29.3
66.32	-29.3
66.32	-29.3
66.32	-29.4
66.32	-29.5
66.32	-29.4
66.32	-29.4
66.32	-29.4
66.32	-29.4
66.31	-29.5
66.31	-29.4
66.31	-29.4
66.31	-29.5
66.31	-29.4
