-nan 144.9
-nan 144.8
-nan 145
-nan 144.6
-nan 143.9
-nan 143.4
-nan 143.3
-nan 143.9
-nan 143.5
-nan 143.9
-nan 143.6
-nan 142.7
-nan 142.6
-nan 143.3
-nan 142.9
-nan 143.4
-nan 143.2
-nan 143.6
-nan 143
-nan 143.1
-nan 143.2
-nan 142.3
-nan 142.7
-nan 143.5
-nan 144.1
-nan 145.2
-nan 147.1
-nan 149.5
-nan 159.3
-nan 185.4
-nan 189.9
-nan 98.9
-nan 37.2
-nan 8.6
-nan -5.8
-nan -13.4
-nan -17.5
-nan -19.8
-nan -21.2
-nan -22
-nan -22.5
-nan -22.8
-nan -23.1
-nan -23.3
-nan -23.4
-nan -23.5
-nan -23.6
-nan -23.7
-nan -23.8
-nan -23.9
-nan -23.9
-nan -24
-nan -23.9
-nan -24.1
-nan -24.1
-nan -24.2
-nan -24.1
-nan -24.3
-nan -24.2
-nan -24.4
-nan -24.4
-nan -24.4
-nan -24.5
-nan -24.5
-nan -24.4
-nan -24.6
-nan -24.5
-nan -24.5
-nan -24.6
-nan -24.6
-nan -24.6
-nan -24.6
-nan -24.6
-nan -24.7
-nan -24.7
-nan -24.6
-nan -24.6
-nan -24.8
-nan -24.7
-nan -24.7
-nan -24.7
-nan -24.7
-nan -24.8
-nan -24.7
-nan -24.8
-nan -24.6
-nan -24.8
-nan -24.8
-nan -24.8
-nan -24.8
-nan -24.7
-nan -24.7
-nan -24.7
-nan -24.7
-nan -24.8
-nan -24.7
-nan -24.7
-nan -24.7
-nan -24.7
-nan -24.7
-nan -24.8
-nan -24.8
-nan -24.8
-nan -24.7
-nan -24.7
-nan -24.8
-nan -24.8
-nan -24.8
-nan -24.7
-nan -24.7
-nan -24.8
-nan -24.7
-nan -24.8
-nan -24.7
-nan -24.7
-nan -24.7
-nan -24.7
-nan -24.6
-nan -24.7
-nan -24.6
-nan -24.6
-nan -24.7
-nan -24.7
-nan -24.6
-nan -24.6
-nan -24.7
-nan -24.7
-nan -24.5
-nan -24.6
-nan -24.6
-nan -24.6
-nan -24.7
-nan -24.7
-nan -24.6
-nan -24.6
-nan -24.6
-nan -24.6
-nan -24.6
-nan -24.6
-nan -24.7
-nan -24.6
-nan -24.6
-nan -24.6
-nan -24.6
-nan -24.6
-nan -24.5
-nan -24.5
-nan -24.6
-nan -24.5
-nan -24.6
-nan -24.5
-nan -24.6
-nan -24.7
-nan -24.6
-nan -24.6
-nan -24.5
-nan -24.5
-nan -24.5
-nan -24.6
-nan -24.6
-nan -24.6
-nan -24.6
-nan -24.6
-nan -24.6
-nan -24.5
-nan -24.5
-nan -24.6
-nan -24.5
-nan -24.5
-nan -24.5
-nan -24.5
-nan -24.4
-nan -24.4
-nan -24.3
-nan -24.3
-nan -24.3
-nan -24.3
-nan -24.3
-nan -24
-nan -22.8
-nan -20
-nan -16
-nan -10.8
-nan -5
-nan 1.6
-nan 10.9
-nan 22.5
-nan 34.6
-nan 47.3
-nan 61.4
-nan 76.2
-nan 89.8
-nan 100.1
-nan 105.9
-nan 105.2
-nan 99.1
-nan 89.6
-nan 79
-nan 69.3
7538.25 59.7
2405.96 49.2
1767.46 37.7
1509.51 26.8
1315.38 17.2
1159.35 8.6
1041 1.3
956.248 -4.7
887.308 -9.1
833.681 -12.7
793.967 -15.4
758.166 -17.8
733.419 -20.2
704.056 -22
688.551 -23
664.315 -23.6
646.066 -23.9
624.574 -24.2
608.077 -24.2
590.937 -24.3
574.08 -24.5
557.615 -24.5
542.611 -24.4
527.963 -24.5
516.225 -24.6
503.773 -24.6
493.718 -24.6
484.655 -24.6
474.876 -24.7
464.872 -24.7
455.299 -24.7
447.406 -24.7
440.463 -24.8
434.581 -24.8
428.539 -24.9
424.046 -24.8
419.925 -24.8
415.754 -24.9
412.3 -24.9
408.04 -24.8
404.117 -24.9
399.162 -24.8
395.073 -24.9
390.836 -24.9
386.627 -24.9
386.187 -24.9
386.187 -25
386.187 -25
386.187 -25
386.187 -25
386.187 -24.9
386.187 -24.9
386.187 -25
386.48 -25
386.48 -25.1
386.48 -25.2
386.48 -25.1
386.48 -25.2
386.48 -25.2
386.48 -25.2
386.48 -25.1
386.48 -25.1
386.48 -25.2
386.48 -25.1
386.48 -25.2
386.48 -25.2
386.48 -25.2
386.48 -25.3
386.48 -25.2
386.48 -25.2
386.48 -25.3
386.48 -25.3
386.48 -25.2
386.48 -25.2
386.48 -25.3
386.48 -25.3
386.48 -25.2
386.48 -25.2
386.48 -25.1
386.48 -25.2
386.48 -25.2
386.48 -25.3
386.48 -25.3
