3.00	144.9
3.00	144.8
3.00	145.0
3.00	144.6
3.00	143.9
3.00	143.4
3.00	143.3
3.00	143.9
3.00	143.5
3.00	143.9
3.00	143.6
3.00	142.7
3.00	142.6
3.00	143.3
3.00	142.9
3.00	143.4
3.00	143.2
3.00	143.6
3.00	143.0
3.00	143.1
3.00	143.2
3.00	142.3
3.00	142.7
3.00	143.5
3.00	144.1
3.00	145.2
3.00	147.1
3.02	149.5
3.02	159.3
3.02	185.4
3.03	189.9
3.26	98.9
3.61	37.2
4.11	8.6
4.67	-5.8
5.25	-13.4
5.84	-17.5
6.59	-19.8
7.31	-21.2
8.07	-22.0
8.82	-22.5
9.61	-22.8
10.37	-23.1
11.21	-23.3
12.08	-23.4
12.96	-23.5
13.86	-23.6
14.68	-23.7
15.45	-23.8
16.13	-23.9
16.79	-23.9
17.51	-24.0
18.15	-23.9
18.80	-24.1
19.47	-24.1
20.13	-24.2
20.84	-24.1
21.59	-24.3
22.31	-24.2
22.92	-24.4
23.53	-24.4
24.10	-24.4
24.66	-24.5
25.29	-24.5
25.85	-24.4
26.40	-24.6
26.97	-24.5
27.52	-24.5
28.03	-24.6
28.52	-24.6
29.02	-24.6
29.51	-24.6
30.04	-24.6
30.53	-24.7
31.01	-24.7
31.59	-24.6
32.15	-24.6
32.68	-24.8
33.14	-24.7
33.44	-24.7
33.63	-24.7
33.72	-24.7
33.75	-24.8
33.78	-24.7
33.84	-24.8
33.92	-24.6
33.97	-24.8
34.04	-24.8
34.07	-24.8
34.14	-24.8
34.31	-24.7
34.60	-24.7
34.96	-24.7
35.33	-24.7
35.67	-24.8
35.98	-24.7
36.25	-24.7
36.53	-24.7
36.75	-24.7
36.95	-24.7
37.09	-24.8
37.29	-24.8
37.53	-24.8
37.74	-24.7
37.97	-24.7
38.21	-24.8
38.43	-24.8
38.65	-24.8
38.88	-24.7
39.10	-24.7
39.28	-24.8
39.54	-24.7
39.76	-24.8
39.98	-24.7
40.19	-24.7
40.39	-24.7
40.65	-24.7
40.90	-24.6
41.12	-24.7
41.34	-24.6
41.55	-24.6
41.80	-24.7
42.04	-24.7
42.25	-24.6
42.47	-24.6
42.67	-24.7
42.89	-24.7
43.13	-24.5
43.37	-24.6
43.59	-24.6
43.81	-24.6
44.02	-24.7
44.21	-24.7
44.43	-24.6
44.67	-24.6
44.94	-24.6
45.19	-24.6
45.36	-24.6
45.55	-24.6
45.70	-24.7
45.79	-24.6
45.81	-24.6
45.87	-24.6
45.98	-24.6
46.18	-24.6
46.28	-24.5
46.37	-24.5
46.52	-24.6
46.73	-24.5
46.98	-24.6
47.20	-24.5
47.42	-24.6
47.63	-24.7
47.85	-24.6
48.05	-24.6
48.27	-24.5
48.46	-24.5
48.62	-24.5
48.79	-24.6
48.90	-24.6
49.02	-24.6
49.18	-24.6
49.35	-24.6
49.50	-24.6
49.64	-24.5
49.79	-24.5
49.96	-24.6
50.11	-24.5
50.27	-24.5
50.45	-24.5
50.64	-24.5
50.85	-24.4
51.02	-24.4
51.24	-24.3
51.48	-24.3
51.68	-24.3
51.88	-24.3
52.07	-24.3
52.17	-24.0
52.33	-22.8
52.51	-20.0
52.68	-16.0
52.86	-10.8
53.04	-5.0
53.25	1.6
53.42	10.9
53.59	22.5
53.74	34.6
53.91	47.3
54.08	61.4
54.29	76.2
54.51	89.8
54.73	100.1
54.93	105.9
55.07	105.2
55.17	99.1
55.20	89.6
55.22	79.0
55.26	69.3
55.39	59.7
55.61	49.2
55.82	37.7
55.99	26.8
56.19	17.2
56.43	8.6
56.69	1.3
56.94	-4.7
57.20	-9.1
57.45	-12.7
57.67	-15.4
57.90	-17.8
58.08	-20.2
58.32	-22.0
58.46	-23.0
58.70	-23.6
58.90	-23.9
59.16	-24.2
59.38	-24.2
59.63	-24.3
59.90	-24.5
60.19	-24.5
60.48	-24.4
60.79	-24.5
61.06	-24.6
61.37	-24.6
61.64	-24.6
61.90	-24.6
62.20	-24.7
62.53	-24.7
62.87	-24.7
63.17	-24.7
63.45	-24.8
63.70	-24.8
63.97	-24.9
64.18	-24.8
64.38	-24.8
64.59	-24.9
64.77	-24.9
65.00	-24.8
65.22	-24.9
65.51	-24.8
65.76	-24.9
66.03	-24.9
66.31	-24.9
66.34	-24.9
66.34	-25.0
66.34	-25.0
66.34	-25.0
66.34	-25.0
66.34	-24.9
66.34	-24.9
66.34	-25.0
66.32	-25.0
66.32	-25.1
66.32	-25.2
66.32	-25.1
66.32	-25.2
66.32	-25.2
66.32	-25.2
66.32	-25.1
66.32	-25.1
66.32	-25.2
66.32	-25.1
66.32	-25.2
66.32	-25.2
66.32	-25.2
66.32	-25.3
66.32	-25.2
66.32	-25.2
66.32	-25.3
66.32	-25.3
66.32	-25.2
66.32	-25.2
66.32	-25.3
66.32	-25.3
66.32	-25.2
66.32	-25.2
66.32	-25.1
66.32	-25.2
66.32	-25.2
66.32	-25.3
66.32	-25.3
